,Week,DistrictName,Model_Elementary,Model_Middle,Model_High,GradeLevels_Remote_Phasein,StudentGroups_Remote_Phasein,Other_Remote_Phasein,Enrollment_Elementary,FullTimeALE_Elementary,OptOut_Elementary,TypicalInPerson_Elementary,Weekly_Elementary,Enrollment_Middle,FullTimeALE_Middle,OptOut_Middle,TypicalInPerson_Middle,Weekly_Middle,Enrollment_High,FullTimeALE_High,OptOut_High,TypicalInPerson_High,Weekly_High,Sum of Enrollment,Sum of OptOut,Rate of OptOut,OrganizationLevel,County,All Students,Female,Gender X,Male,American Indian/ Alaskan Native,Asian,Black/ African American,Hispanic/ Latino of any race(s),Native Hawaiian/ Other Pacific Islander,Two or More Races,White,English Language Learners,Highly Capable,Homeless,Low-Income,Migrant,Military Parent,Mobile,Section 504,Students with Disabilities,Non-English Language Learners,Non-Highly Capable,Non-Homeless,Non-Low Income,Non Migrant,Non Military Parent,Non Mobile,Non Section 504,Students without Disabilities,Percent Low-income,Percent Non-Low Income,Percent Homeless,Percent Non-Homeless
4761,5/31/2021,LaCrosse School District,Typical/Traditional In-Person,Typical/Traditional In-Person,Typical/Traditional In-Person,,,,40,0,0,40,40,19,0,0,19,19,23,0,1,22,22,82,1,0.01,District,Whitman,88,40,1,47,1,0,0,4,0,0,83,0,2,0,35,0,0,5,0,11,88,86,88,53,88,88,83,88,77,0.4,0.6,0,1
4762,1/25/2021,Lummi Tribal Agency,100% Remote,100% Remote,100% Remote,,,,210,0,0,0,0,46,0,0,0,0,128,0,0,0,0,384,0,0,District,Whatcom,348,153,0,195,305,0,2,10,1,24,6,0,0,0,282,6,0,11,0,27,348,348,348,66,342,348,337,348,321,0.81,0.19,0,1
4763,5/24/2021,Lummi Tribal Agency,100% Remote,100% Remote,100% Remote,,,,210,0,0,0,0,46,0,0,0,0,128,0,0,0,0,384,0,0,District,Whatcom,348,153,0,195,305,0,2,10,1,24,6,0,0,0,282,6,0,11,0,27,348,348,348,66,342,348,337,348,321,0.81,0.19,0,1
4764,1/25/2021,Manson School District,Partial In-Person for All Students,Partial In-Person for All Students,Partial In-Person for All Students,,,,231,0,14,217,217,164,0,7,157,157,217,0,22,195,195,612,43,0.07,District,Chelan,648,320,0,328,7,0,2,416,0,3,220,202,17,23,434,53,0,21,7,89,446,631,625,214,595,648,627,641,559,0.67,0.33,0.04,0.96
4765,2/1/2021,Manson School District,Partial In-Person for All Students,Partial In-Person for All Students,Partial In-Person for All Students,,,,262,0,14,248,0,164,0,7,157,0,217,0,22,195,0,643,43,0.07,District,Chelan,648,320,0,328,7,0,2,416,0,3,220,202,17,23,434,53,0,21,7,89,446,631,625,214,595,648,627,641,559,0.67,0.33,0.04,0.96
4766,2/8/2021,Manson School District,Partial In-Person for All Students,Partial In-Person for All Students,Partial In-Person for All Students,,,,262,0,14,248,0,164,0,7,157,0,217,0,22,195,0,643,43,0.07,District,Chelan,648,320,0,328,7,0,2,416,0,3,220,202,17,23,434,53,0,21,7,89,446,631,625,214,595,648,627,641,559,0.67,0.33,0.04,0.96
4767,2/15/2021,Manson School District,Partial In-Person for All Students,Partial In-Person for All Students,Partial In-Person for All Students,,,,262,0,14,248,0,164,0,7,157,0,217,0,22,195,0,643,43,0.07,District,Chelan,648,320,0,328,7,0,2,416,0,3,220,202,17,23,434,53,0,21,7,89,446,631,625,214,595,648,627,641,559,0.67,0.33,0.04,0.96
4768,2/22/2021,Manson School District,Partial In-Person for All Students,Partial In-Person for All Students,Partial In-Person for All Students,,,,264,0,10,254,0,164,0,7,157,0,219,0,22,197,0,647,39,0.06,District,Chelan,648,320,0,328,7,0,2,416,0,3,220,202,17,23,434,53,0,21,7,89,446,631,625,214,595,648,627,641,559,0.67,0.33,0.04,0.96
4769,3/1/2021,Manson School District,Partial In-Person for All Students,Partial In-Person for All Students,Partial In-Person for All Students,,,,264,0,10,254,0,164,0,7,157,0,219,0,22,197,0,647,39,0.06,District,Chelan,648,320,0,328,7,0,2,416,0,3,220,202,17,23,434,53,0,21,7,89,446,631,625,214,595,648,627,641,559,0.67,0.33,0.04,0.96
4770,3/8/2021,Manson School District,Partial In-Person for All Students,Partial In-Person for All Students,Partial In-Person for All Students,,,,264,0,10,254,0,164,0,7,157,0,219,0,22,197,0,647,39,0.06,District,Chelan,648,320,0,328,7,0,2,416,0,3,220,202,17,23,434,53,0,21,7,89,446,631,625,214,595,648,627,641,559,0.67,0.33,0.04,0.96
4771,3/15/2021,Manson School District,Partial In-Person for All Students,Partial In-Person for All Students,Partial In-Person for All Students,,,,264,0,7,257,0,163,0,6,157,0,220,0,20,200,0,647,33,0.05,District,Chelan,648,320,0,328,7,0,2,416,0,3,220,202,17,23,434,53,0,21,7,89,446,631,625,214,595,648,627,641,559,0.67,0.33,0.04,0.96
4772,3/22/2021,Manson School District,Partial In-Person for All Students,Partial In-Person for All Students,Partial In-Person for All Students,,,,264,0,7,257,0,163,0,6,157,0,220,0,20,200,0,647,33,0.05,District,Chelan,648,320,0,328,7,0,2,416,0,3,220,202,17,23,434,53,0,21,7,89,446,631,625,214,595,648,627,641,559,0.67,0.33,0.04,0.96
4773,3/29/2021,Manson School District,Partial In-Person for All Students,Partial In-Person for All Students,Partial In-Person for All Students,,,,264,0,7,257,0,163,0,6,157,0,220,0,20,200,0,647,33,0.05,District,Chelan,648,320,0,328,7,0,2,416,0,3,220,202,17,23,434,53,0,21,7,89,446,631,625,214,595,648,627,641,559,0.67,0.33,0.04,0.96
4774,4/12/2021,Manson School District,Partial In-Person for All Students,Partial In-Person for All Students,Partial In-Person for All Students,,,,264,0,7,257,0,163,0,6,157,0,220,0,20,200,0,647,33,0.05,District,Chelan,648,320,0,328,7,0,2,416,0,3,220,202,17,23,434,53,0,21,7,89,446,631,625,214,595,648,627,641,559,0.67,0.33,0.04,0.96
4775,4/19/2021,Manson School District,Partial In-Person for All Students,Partial In-Person for All Students,Partial In-Person for All Students,,,,265,0,7,258,0,163,0,6,157,0,220,0,20,200,0,648,33,0.05,District,Chelan,648,320,0,328,7,0,2,416,0,3,220,202,17,23,434,53,0,21,7,89,446,631,625,214,595,648,627,641,559,0.67,0.33,0.04,0.96
4776,4/26/2021,Manson School District,Partial In-Person for All Students,Partial In-Person for All Students,Partial In-Person for All Students,,,,265,0,7,258,0,163,0,6,157,0,220,0,20,200,0,648,33,0.05,District,Chelan,648,320,0,328,7,0,2,416,0,3,220,202,17,23,434,53,0,21,7,89,446,631,625,214,595,648,627,641,559,0.67,0.33,0.04,0.96
4777,5/3/2021,Manson School District,Typical/Traditional In-Person,Partial In-Person for All Students,Partial In-Person for All Students,,,,264,0,7,257,0,163,0,6,157,0,220,0,20,200,0,647,33,0.05,District,Chelan,648,320,0,328,7,0,2,416,0,3,220,202,17,23,434,53,0,21,7,89,446,631,625,214,595,648,627,641,559,0.67,0.33,0.04,0.96
4778,5/10/2021,Manson School District,Typical/Traditional In-Person,Partial In-Person for All Students,Partial In-Person for All Students,,,,264,0,7,257,0,163,0,6,157,0,220,0,20,200,0,647,33,0.05,District,Chelan,648,320,0,328,7,0,2,416,0,3,220,202,17,23,434,53,0,21,7,89,446,631,625,214,595,648,627,641,559,0.67,0.33,0.04,0.96
4779,5/17/2021,Manson School District,Typical/Traditional In-Person,Partial In-Person for All Students,Partial In-Person for All Students,,,,264,0,7,257,0,163,0,6,157,0,220,0,20,200,0,647,33,0.05,District,Chelan,648,320,0,328,7,0,2,416,0,3,220,202,17,23,434,53,0,21,7,89,446,631,625,214,595,648,627,641,559,0.67,0.33,0.04,0.96
4780,5/24/2021,Manson School District,Typical/Traditional In-Person,Partial In-Person for All Students,Partial In-Person for All Students,,,,264,0,7,257,0,163,0,6,157,0,220,0,20,200,0,647,33,0.05,District,Chelan,648,320,0,328,7,0,2,416,0,3,220,202,17,23,434,53,0,21,7,89,446,631,625,214,595,648,627,641,559,0.67,0.33,0.04,0.96
4781,5/31/2021,Manson School District,Typical/Traditional In-Person,Partial In-Person for All Students,Partial In-Person for All Students,,,,264,0,7,257,0,163,0,6,157,0,220,0,20,200,0,647,33,0.05,District,Chelan,648,320,0,328,7,0,2,416,0,3,220,202,17,23,434,53,0,21,7,89,446,631,625,214,595,648,627,641,559,0.67,0.33,0.04,0.96
4782,1/25/2021,Mount Pleasant School District,Small Groups + Remote,Small Groups + Remote,Not Applicable,,Students with Disabilities,,44,0,6,19,38,21,0,3,15,18,0,0,0,0,0,65,9,0.14,District,Skamania,67,35,0,32,0,0,0,7,0,2,58,0,0,2,13,0,2,3,0,8,67,67,65,54,67,65,64,67,59,0.19,0.81,0.03,0.97
4783,2/1/2021,Mount Pleasant School District,Small Groups + Remote,Small Groups + Remote,Not Applicable,,Students with Disabilities,,44,0,8,22,39,21,0,2,15,19,0,0,0,0,0,65,10,0.15,District,Skamania,67,35,0,32,0,0,0,7,0,2,58,0,0,2,13,0,2,3,0,8,67,67,65,54,67,65,64,67,59,0.19,0.81,0.03,0.97
4784,2/15/2021,Mount Pleasant School District,Small Groups + Remote,Small Groups + Remote,Not Applicable,,Students with Disabilities,,44,0,6,19,38,21,0,3,15,18,0,0,0,0,0,65,9,0.14,District,Skamania,67,35,0,32,0,0,0,7,0,2,58,0,0,2,13,0,2,3,0,8,67,67,65,54,67,65,64,67,59,0.19,0.81,0.03,0.97
4785,2/22/2021,Mount Pleasant School District,Small Groups + Remote,Small Groups + Remote,Not Applicable,,Students with Disabilities,,44,0,6,19,38,21,0,3,15,18,0,0,0,0,0,65,9,0.14,District,Skamania,67,35,0,32,0,0,0,7,0,2,58,0,0,2,13,0,2,3,0,8,67,67,65,54,67,65,64,67,59,0.19,0.81,0.03,0.97
4786,3/1/2021,Mount Pleasant School District,Small Groups + Remote,Small Groups + Remote,Not Applicable,,"Students with Disabilities,Other - Write In (Required)",low performimng,44,0,6,19,38,21,0,3,15,18,0,0,0,0,0,65,9,0.14,District,Skamania,67,35,0,32,0,0,0,7,0,2,58,0,0,2,13,0,2,3,0,8,67,67,65,54,67,65,64,67,59,0.19,0.81,0.03,0.97
4787,3/8/2021,Mount Pleasant School District,Small Groups + Remote,Small Groups + Remote,Not Applicable,,Students with Disabilities,,44,0,6,19,38,21,0,3,15,18,0,0,0,0,0,65,9,0.14,District,Skamania,67,35,0,32,0,0,0,7,0,2,58,0,0,2,13,0,2,3,0,8,67,67,65,54,67,65,64,67,59,0.19,0.81,0.03,0.97
4788,3/15/2021,Mount Pleasant School District,Small Groups + Remote,Small Groups + Remote,Not Applicable,,Students with Disabilities,,44,0,6,19,38,21,0,3,15,18,0,0,0,0,0,65,9,0.14,District,Skamania,67,35,0,32,0,0,0,7,0,2,58,0,0,2,13,0,2,3,0,8,67,67,65,54,67,65,64,67,59,0.19,0.81,0.03,0.97
4789,3/22/2021,Mount Pleasant School District,Small Groups + Remote,Small Groups + Remote,Not Applicable,,Students with Disabilities,,43,0,6,19,37,21,0,3,15,18,0,0,0,0,0,64,9,0.14,District,Skamania,67,35,0,32,0,0,0,7,0,2,58,0,0,2,13,0,2,3,0,8,67,67,65,54,67,65,64,67,59,0.19,0.81,0.03,0.97
4790,3/29/2021,Mount Pleasant School District,Small Groups + Remote,Small Groups + Remote,Not Applicable,,Students with Disabilities,,43,0,6,19,37,21,0,3,15,18,0,0,0,0,0,64,9,0.14,District,Skamania,67,35,0,32,0,0,0,7,0,2,58,0,0,2,13,0,2,3,0,8,67,67,65,54,67,65,64,67,59,0.19,0.81,0.03,0.97
4791,4/12/2021,Mount Pleasant School District,Small Groups + Remote,Small Groups + Remote,Not Applicable,,"Low Income,Students with Disabilities",,43,0,6,19,37,21,0,3,15,18,0,0,0,0,0,64,9,0.14,District,Skamania,67,35,0,32,0,0,0,7,0,2,58,0,0,2,13,0,2,3,0,8,67,67,65,54,67,65,64,67,59,0.19,0.81,0.03,0.97
4792,4/19/2021,Mount Pleasant School District,Small Groups + Remote,Small Groups + Remote,Not Applicable,,"Low Income,Students with Disabilities",,43,0,6,19,37,21,0,3,15,18,0,0,0,0,0,64,9,0.14,District,Skamania,67,35,0,32,0,0,0,7,0,2,58,0,0,2,13,0,2,3,0,8,67,67,65,54,67,65,64,67,59,0.19,0.81,0.03,0.97
4793,4/26/2021,Mount Pleasant School District,Small Groups + Remote,Small Groups + Remote,Not Applicable,,"Low Income,Students with Disabilities",,43,0,5,20,37,21,0,3,15,18,0,0,0,0,0,64,8,0.13,District,Skamania,67,35,0,32,0,0,0,7,0,2,58,0,0,2,13,0,2,3,0,8,67,67,65,54,67,65,64,67,59,0.19,0.81,0.03,0.97
4794,5/3/2021,Mount Pleasant School District,Small Groups + Remote,Small Groups + Remote,Not Applicable,,"Low Income,Students with Disabilities",,43,0,5,20,37,21,0,3,15,18,0,0,0,0,0,64,8,0.13,District,Skamania,67,35,0,32,0,0,0,7,0,2,58,0,0,2,13,0,2,3,0,8,67,67,65,54,67,65,64,67,59,0.19,0.81,0.03,0.97
4795,5/10/2021,Mount Pleasant School District,Small Groups + Remote,,,"Grade K,Grade 1,Grade 2,Grade 3,Grade 4,Grade 5,Grade 6,Grade 7,Grade 8",Students with Disabilities,,65,0,0,6,10,20,0,0,2,2,0,0,0,0,0,85,0,0,District,Skamania,67,35,0,32,0,0,0,7,0,2,58,0,0,2,13,0,2,3,0,8,67,67,65,54,67,65,64,67,59,0.19,0.81,0.03,0.97
4796,5/17/2021,Mount Pleasant School District,Small Groups + Remote,Small Groups + Remote,Not Applicable,,"Low Income,Students with Disabilities",,42,0,4,38,38,21,0,3,18,18,0,0,0,0,0,63,7,0.11,District,Skamania,67,35,0,32,0,0,0,7,0,2,58,0,0,2,13,0,2,3,0,8,67,67,65,54,67,65,64,67,59,0.19,0.81,0.03,0.97
4797,5/24/2021,Mount Pleasant School District,Small Groups + Remote,Small Groups + Remote,Not Applicable,,"Low Income,Students with Disabilities",,42,0,4,38,38,21,0,3,18,18,0,0,0,0,0,63,7,0.11,District,Skamania,67,35,0,32,0,0,0,7,0,2,58,0,0,2,13,0,2,3,0,8,67,67,65,54,67,65,64,67,59,0.19,0.81,0.03,0.97
4798,5/31/2021,Mount Pleasant School District,Small Groups + Remote,Small Groups + Remote,Not Applicable,,"Low Income,Students with Disabilities",,42,0,4,38,38,21,0,3,18,18,0,0,0,0,0,63,7,0.11,District,Skamania,67,35,0,32,0,0,0,7,0,2,58,0,0,2,13,0,2,3,0,8,67,67,65,54,67,65,64,67,59,0.19,0.81,0.03,0.97
4799,1/25/2021,Nine Mile Falls School District,Partial In-Person for All Students,Partial In-Person for All Students,Partial In-Person for All Students,,,,512,0,50,462,462,326,0,33,293,293,415,0,26,389,389,1253,109,0.09,District,Spokane,1341,601,0,740,11,6,9,97,9,70,1139,7,39,24,365,1,29,45,15,204,1334,1302,1317,976,1340,1312,1296,1326,1137,0.27,0.73,0.02,0.98
4800,2/1/2021,Nine Mile Falls School District,Partial In-Person for All Students,Partial In-Person for All Students,Partial In-Person for All Students,,,,512,0,50,462,462,326,0,33,293,293,415,0,26,389,389,1253,109,0.09,District,Spokane,1341,601,0,740,11,6,9,97,9,70,1139,7,39,24,365,1,29,45,15,204,1334,1302,1317,976,1340,1312,1296,1326,1137,0.27,0.73,0.02,0.98
4801,2/8/2021,Nine Mile Falls School District,Partial In-Person for All Students,Partial In-Person for All Students,Partial In-Person for All Students,,,,512,0,50,462,462,326,0,33,293,293,415,0,26,389,389,1253,109,0.09,District,Spokane,1341,601,0,740,11,6,9,97,9,70,1139,7,39,24,365,1,29,45,15,204,1334,1302,1317,976,1340,1312,1296,1326,1137,0.27,0.73,0.02,0.98
4802,2/15/2021,Nine Mile Falls School District,Partial In-Person for All Students,Partial In-Person for All Students,Partial In-Person for All Students,,,,512,0,50,462,462,326,0,33,293,293,415,0,26,389,389,1253,109,0.09,District,Spokane,1341,601,0,740,11,6,9,97,9,70,1139,7,39,24,365,1,29,45,15,204,1334,1302,1317,976,1340,1312,1296,1326,1137,0.27,0.73,0.02,0.98
4803,2/22/2021,Nine Mile Falls School District,Partial In-Person for All Students,Partial In-Person for All Students,Partial In-Person for All Students,,,,512,0,50,462,462,326,0,33,293,293,415,0,26,389,389,1253,109,0.09,District,Spokane,1341,601,0,740,11,6,9,97,9,70,1139,7,39,24,365,1,29,45,15,204,1334,1302,1317,976,1340,1312,1296,1326,1137,0.27,0.73,0.02,0.98
4804,3/1/2021,Nine Mile Falls School District,Partial In-Person for All Students,Partial In-Person for All Students,Partial In-Person for All Students,,,,512,0,50,462,462,326,0,33,293,293,415,0,26,389,389,1253,109,0.09,District,Spokane,1341,601,0,740,11,6,9,97,9,70,1139,7,39,24,365,1,29,45,15,204,1334,1302,1317,976,1340,1312,1296,1326,1137,0.27,0.73,0.02,0.98
4805,3/8/2021,Nine Mile Falls School District,Partial In-Person for All Students,Partial In-Person for All Students,Partial In-Person for All Students,,,,541,0,31,510,510,326,0,34,292,292,414,0,57,371,371,1281,122,0.1,District,Spokane,1341,601,0,740,11,6,9,97,9,70,1139,7,39,24,365,1,29,45,15,204,1334,1302,1317,976,1340,1312,1296,1326,1137,0.27,0.73,0.02,0.98
4806,3/15/2021,Nine Mile Falls School District,Partial In-Person for All Students,Partial In-Person for All Students,Partial In-Person for All Students,,,,541,0,31,510,510,326,0,34,292,292,414,0,57,371,371,1281,122,0.1,District,Spokane,1341,601,0,740,11,6,9,97,9,70,1139,7,39,24,365,1,29,45,15,204,1334,1302,1317,976,1340,1312,1296,1326,1137,0.27,0.73,0.02,0.98
4807,3/22/2021,Nine Mile Falls School District,Partial In-Person for All Students,Partial In-Person for All Students,Partial In-Person for All Students,,,,541,0,31,510,510,326,0,34,292,292,414,0,57,371,371,1281,122,0.1,District,Spokane,1341,601,0,740,11,6,9,97,9,70,1139,7,39,24,365,1,29,45,15,204,1334,1302,1317,976,1340,1312,1296,1326,1137,0.27,0.73,0.02,0.98
4808,3/29/2021,Nine Mile Falls School District,Partial In-Person for All Students,Partial In-Person for All Students,Partial In-Person for All Students,,,,541,0,31,510,510,326,0,34,292,292,414,0,57,371,371,1281,122,0.1,District,Spokane,1341,601,0,740,11,6,9,97,9,70,1139,7,39,24,365,1,29,45,15,204,1334,1302,1317,976,1340,1312,1296,1326,1137,0.27,0.73,0.02,0.98
4809,4/12/2021,Nine Mile Falls School District,Partial In-Person for All Students,Partial In-Person for All Students,Partial In-Person for All Students,,,,548,0,24,517,517,326,0,34,292,292,414,0,57,371,371,1288,115,0.09,District,Spokane,1341,601,0,740,11,6,9,97,9,70,1139,7,39,24,365,1,29,45,15,204,1334,1302,1317,976,1340,1312,1296,1326,1137,0.27,0.73,0.02,0.98
4810,4/19/2021,Nine Mile Falls School District,Partial In-Person for All Students,Partial In-Person for All Students,Partial In-Person for All Students,,,,548,0,24,517,517,326,0,34,292,292,414,0,57,371,371,1288,115,0.09,District,Spokane,1341,601,0,740,11,6,9,97,9,70,1139,7,39,24,365,1,29,45,15,204,1334,1302,1317,976,1340,1312,1296,1326,1137,0.27,0.73,0.02,0.98
4811,4/26/2021,Nine Mile Falls School District,Partial In-Person for All Students,Typical/Traditional In-Person,Typical/Traditional In-Person,,,,548,0,24,517,517,326,0,34,292,292,414,0,57,371,371,1288,115,0.09,District,Spokane,1341,601,0,740,11,6,9,97,9,70,1139,7,39,24,365,1,29,45,15,204,1334,1302,1317,976,1340,1312,1296,1326,1137,0.27,0.73,0.02,0.98
4812,5/3/2021,Nine Mile Falls School District,Partial In-Person for All Students,Typical/Traditional In-Person,Typical/Traditional In-Person,,,,548,0,24,517,517,326,0,34,292,292,414,0,57,371,371,1288,115,0.09,District,Spokane,1341,601,0,740,11,6,9,97,9,70,1139,7,39,24,365,1,29,45,15,204,1334,1302,1317,976,1340,1312,1296,1326,1137,0.27,0.73,0.02,0.98
4813,5/10/2021,Nine Mile Falls School District,Partial In-Person for All Students,Typical/Traditional In-Person,Typical/Traditional In-Person,,,,548,0,24,517,517,326,0,34,292,292,414,0,57,371,371,1288,115,0.09,District,Spokane,1341,601,0,740,11,6,9,97,9,70,1139,7,39,24,365,1,29,45,15,204,1334,1302,1317,976,1340,1312,1296,1326,1137,0.27,0.73,0.02,0.98
4814,5/17/2021,Nine Mile Falls School District,Partial In-Person for All Students,Typical/Traditional In-Person,Typical/Traditional In-Person,,,,548,0,24,517,517,326,0,34,292,292,414,0,57,371,371,1288,115,0.09,District,Spokane,1341,601,0,740,11,6,9,97,9,70,1139,7,39,24,365,1,29,45,15,204,1334,1302,1317,976,1340,1312,1296,1326,1137,0.27,0.73,0.02,0.98
4815,5/24/2021,Nine Mile Falls School District,Partial In-Person for All Students,Typical/Traditional In-Person,Typical/Traditional In-Person,,,,548,0,24,517,517,326,0,34,292,292,414,0,57,371,371,1288,115,0.09,District,Spokane,1341,601,0,740,11,6,9,97,9,70,1139,7,39,24,365,1,29,45,15,204,1334,1302,1317,976,1340,1312,1296,1326,1137,0.27,0.73,0.02,0.98
4816,5/31/2021,Nine Mile Falls School District,Partial In-Person for All Students,Typical/Traditional In-Person,Typical/Traditional In-Person,,,,548,0,24,517,517,326,0,34,292,292,414,0,57,371,371,1288,115,0.09,District,Spokane,1341,601,0,740,11,6,9,97,9,70,1139,7,39,24,365,1,29,45,15,204,1334,1302,1317,976,1340,1312,1296,1326,1137,0.27,0.73,0.02,0.98
4817,1/25/2021,Office of the Governor (Sch for Blind),Not Applicable,Small Groups + Remote,Small Groups + Remote,,"Homeless,Students with Disabilities,Other - Write In (Required)",Students needing additional supports based on spring and fall 2020 data,0,0,0,0,0,19,0,6,7,0,40,0,15,12,12,59,21,0.36,District,Thurston,55,25,0,30,3,5,0,10,1,6,30,7,0,3,25,0,0,1,0,54,48,55,52,30,55,55,54,55,1,0.45,0.55,0.05,0.95
4818,2/1/2021,Office of the Governor (Sch for Blind),Not Applicable,Small Groups + Remote,Small Groups + Remote,,"English Language Learners,Homeless,Students with Disabilities",,0,0,0,0,0,19,0,6,7,0,40,0,13,14,14,59,19,0.32,District,Thurston,55,25,0,30,3,5,0,10,1,6,30,7,0,3,25,0,0,1,0,54,48,55,52,30,55,55,54,55,1,0.45,0.55,0.05,0.95
4819,2/8/2021,Office of the Governor (Sch for Blind),Not Applicable,Small Groups + Remote,Small Groups + Remote,,"English Language Learners,Homeless,Students with Disabilities",,0,0,0,0,0,19,0,6,7,7,40,0,13,14,14,59,19,0.32,District,Thurston,55,25,0,30,3,5,0,10,1,6,30,7,0,3,25,0,0,1,0,54,48,55,52,30,55,55,54,55,1,0.45,0.55,0.05,0.95
4820,2/15/2021,Office of the Governor (Sch for Blind),Not Applicable,Small Groups + Remote,Small Groups + Remote,,"English Language Learners,Homeless,Students with Disabilities",,0,0,0,0,0,19,0,6,7,7,40,0,13,14,14,59,19,0.32,District,Thurston,55,25,0,30,3,5,0,10,1,6,30,7,0,3,25,0,0,1,0,54,48,55,52,30,55,55,54,55,1,0.45,0.55,0.05,0.95
4821,2/22/2021,Office of the Governor (Sch for Blind),Not Applicable,Small Groups + Remote,Small Groups + Remote,,"English Language Learners,Homeless,Students with Disabilities",,0,0,0,0,0,19,0,6,7,7,40,0,13,14,14,59,19,0.32,District,Thurston,55,25,0,30,3,5,0,10,1,6,30,7,0,3,25,0,0,1,0,54,48,55,52,30,55,55,54,55,1,0.45,0.55,0.05,0.95
4822,3/1/2021,Office of the Governor (Sch for Blind),Not Applicable,Partial In-Person for All Students,Partial In-Person for All Students,,,,0,0,0,0,0,18,0,6,12,12,42,0,18,24,24,60,24,0.4,District,Thurston,55,25,0,30,3,5,0,10,1,6,30,7,0,3,25,0,0,1,0,54,48,55,52,30,55,55,54,55,1,0.45,0.55,0.05,0.95
